Name;SerialNumber
"Ноутбук HP Laptop 15s-eq2057ur <4L668EA#ACB> (AMD Ryzen 5 5500U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000304
"Ноутбук HP Laptop 15s-eq2090ur <595M4EA> (AMD Ryzen 7 5700U, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000305
"Ноутбук HP Laptop 15s-eq2090ur <595M5EA> (AMD Ryzen 7 5700U, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000306
"Ноутбук HP Laptop 15s-eq2124ur <601H2EA> (AMD Ryzen 5 5500U, 16 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000307
"Ноутбук HP Laptop 15s-eq2134ur <61S04EA#ACB> (AMD Ryzen 5 5500U, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000308
"Ноутбук HP Laptop 15s-eq2136ur <61R78EA> (AMD Ryzen 3 5300U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000309
"Ноутбук HP Laptop 15s-fq0082ur <3D4V8EA#ACB> (Intel Celeron N4020, 4 ГБ, 128 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000310
"Ноутбук HP Laptop 15s-fq2000ny <488H8EA#B1R> (Intel Core i7 1165G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000311
"Ноутбук HP Laptop 17-cp0087ur <4D4B1EA> (AMD Ryzen 3 3250U, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 17"")";LT-0000312
"Ноутбук HP Laptop 17-cp0087ur <4D4B2EA> (AMD Athlon Silver 3050U, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 17"")";LT-0000313
"Ноутбук HP Laptop 17-cp0092ur <4D4B6EA> (AMD 3020e, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 17"")";LT-0000314
"Ноутбук HP Laptop 17-cp0095ur <4E2G8EA> (AMD Ryzen 7 5700U, 16 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 17"")";LT-0000315
"Ноутбук HP Laptop 17-cp0109ur <5T939EA> (AMD Ryzen 3 3250U, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 17"")";LT-0000316
"Ноутбук HP Laptop 17-cp0109ur <601J9EA> (AMD Ryzen 5 5500U, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 17"")";LT-0000317
"Ноутбук HP Laptop 17-cp0109ur <61R61EA> (AMD Ryzen 3 5300U, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 17"")";LT-0000318
"Ноутбук HP Laptop 17-cp0136ur <601K0EA> (AMD Ryzen 5 5500U, 16 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 17"")";LT-0000319
"Ноутбук HP Notebook 15-dw1045ur <22N46EA> (Intel Pentium Gold 6405U, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000320
"Ноутбук HP Notebook 15-dw1049ur <22N50EA> (Intel Pentium Gold 6405U, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000321
"Ноутбук HP Pavilion 15-eg0100ur <3B3E8EA> (Intel Core i3 1125G4, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000322
"Ноутбук HP Pavilion 15-eg0134ur <4E1J6EA> (Intel Core i7 1165G7, 16 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000323
"Ноутбук HP Pavilion 15-eh1015ur <3E3U9EA> (AMD Ryzen 5 5500U, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000324
"Ноутбук HP Pavilion Laptop 14-ec0032ur <4E1A6EA#ACB> (AMD Ryzen 5 5500U, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000325
"Ноутбук HP Pavilion Laptop 15-eg0050ur (2X2S3EA) <2X2S3EA#ACB> (Intel Core i3 1115G4, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000326
"Ноутбук HP Pavilion Laptop 15-eh1017ur <3E3V0EA> (AMD Ryzen 5 5500U, 16 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000327
"Ноутбук HP Pavilion Laptop 15-eh1021ur <3E3R9EA> (AMD Ryzen 7 5700U, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000328
"Ноутбук HP Pavilion Pavilion 15-eh1051ur <4E1J8EA> (AMD Ryzen 5 5500U, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000329
"Ноутбук HP ProBook 430 G8 <2X7U3EA#ACB> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 13"")";LT-0000330
"Ноутбук HP ProBook 455 G7 <1L3U0EA> (AMD Ryzen 3 4300U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000331
"Ноутбук HP ProBook 455 G8 <4B2U7EA#ACB> (AMD Ryzen 3 5400U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000332
"Ноутбук Huawei Honor MagicBook X Honor MagicBook X 15 BBR-WAI9 <53011UGC> (Intel Core i3 10110U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000333
"Ноутбук Huawei MagicBook 14 14 R5-5500U <53011WGG> (AMD Ryzen 5 5500U, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000334
"Ноутбук Huawei MagicBook X 14 5301AAPL NBR-WAI9 <5301AAPL NBR-WAI9> (Intel Core i3 10110U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000335
"Ноутбук Huawei MateBook 14 NDR-WDH9NH <5301AAHJ> (Intel Core i5 1135G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000336
"Ноутбук Huawei MateBook B3-510 <53012JEG BBZ-WBI9> (Intel Core i3 10110U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000337
"Ноутбук Huawei MateBook D 14 NbD-WDH9 <53012TLK> (Intel Core i5 1135G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 14"")";LT-0000338
"Ноутбук Huawei MateBook D 15 BoD-WDH9 <53012QNW> (Intel Core i5 1135G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000339
"Ноутбук Lenovo 13s G2 ITL <20V900B7RU> (Intel Core i5 1135G7, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win11Pro, 13"")";LT-0000340
"Ноутбук Lenovo 15ITL6 <82H802EARK> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000341
Ноутбук Lenovo 20T9S1XE05 ThinkPad E15 Gen 2-ARE, AMD Ryzen 7 4700U;LT-0000342
"Ноутбук Lenovo G2 ITL <82KB003GRU> (Intel Core i7 1165G7, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000343
"Ноутбук Lenovo G2 ITL <82NX00CTRU> (Intel Core i7 1165G7, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win10Pro, 17"")";LT-0000344
"Ноутбук Lenovo G3 ACL <21A400B0RU> (AMD Ryzen 3 5300U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win11Pro, 15"")";LT-0000345
"Ноутбук Lenovo G3 ACL <21A400BSRU> (AMD Ryzen 5 5500U, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win11Pro, 15"")";LT-0000346
"Ноутбук Lenovo G3 ACL <21A400C0RU> (AMD Ryzen 5 5500U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win11Pro, 15"")";LT-0000347
"Ноутбук Lenovo G3 ACL <21A400C1RU> (AMD Ryzen 5 5500U, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win11Pro, 15"")";LT-0000348
"Ноутбук Lenovo IdeaPad 1 11ADA05 <82GV003TRK> (AMD Athlon Silver 3050e, 4 ГБ, 128 ГБ SSD, WiFi, BT, noOS, 11"")";LT-0000349
"Ноутбук Lenovo IdeaPad 1 11ADA05 <82GV003VRU> (AMD Athlon Silver 3050e, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win10, 11"")";LT-0000350
"Ноутбук Lenovo IdeaPad 1 14IGL05 <81VU007XRU> (Intel Celeron N4020, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000351
"Ноутбук Lenovo IdeaPad 14ACN6 <82L7000RRK> (AMD Ryzen 5 5600U, 16 ГБ, 1 ТБ SSD, WiFi, BT, noOS, 14"")";LT-0000352
"Ноутбук Lenovo IdeaPad 14ACN6 <82L700JERU> (AMD Ryzen 7 5800U, 16 ГБ, 1 ТБ SSD, WiFi, BT, Win11, 14"")";LT-0000353
"Ноутбук Lenovo IdeaPad 14ITL05 <81X70083RK> (Intel Celeron 6305, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 14"")";LT-0000354
"Ноутбук Lenovo IdeaPad 14ITL05 <81X70086RK> (Intel Celeron 6305, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 14"")";LT-0000355
"Ноутбук Lenovo IdeaPad 15ITL6 <82HL008VRU> (Intel Core i5 1135G7, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000356
"Ноутбук Lenovo IdeaPad 17ADA05 <81W2008XRK> (AMD Athlon Gold 3150U, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 17"")";LT-0000357
"Ноутбук Lenovo IdeaPad 17ITL6 <82H9003PRU> (Intel Pentium Gold 7505, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 17"")";LT-0000358
"Ноутбук Lenovo IdeaPad 3 14ALC6 <82KT002VRK> (AMD Ryzen 3 5300U, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 14"")";LT-0000359
"Ноутбук Lenovo IdeaPad 3 14IIL05 <81WD0102RU> (Intel Core i3 1005G1, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000360
"Ноутбук Lenovo IdeaPad 3 14ITL6 <82H7015YRU> (Intel Core i3 1115G4, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 14"")";LT-0000361
"Ноутбук Lenovo IdeaPad 3 15 <81W101CERK> (AMD 3020e, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000362
"Ноутбук Lenovo IdeaPad 3 15 <81W40033RK> (AMD Ryzen 5 4500U, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000363
"Ноутбук Lenovo IdeaPad 3 15ADA05 81W101CFRK <81W101CFRK> (AMD 3020e, 4 ГБ, 128 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000364
"Ноутбук Lenovo IdeaPad 3 15ADA05 <81W101AJRU> (AMD Ryzen 3 3250U, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000365
"Ноутбук Lenovo IdeaPad 3 15ARE05 <81W400D5RU> (AMD Ryzen 3 4300U, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000366
"Ноутбук Lenovo IdeaPad 3 15ARE05 <81W400D6RU> (AMD Ryzen 3 4300U, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000367
"Ноутбук Lenovo IdeaPad 3 15ARE05 <81W400D8RU> (AMD Ryzen 5 4500U, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000368
"Ноутбук Lenovo IdeaPad 3 15IGL05 <81WQ0005RE> (Intel Celeron N4020, 4 ГБ, 128 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000369
"Ноутбук Lenovo IdeaPad 3 15IGL05 <81WQ0069RK> (Intel Celeron N4020, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000370
"Ноутбук Lenovo IdeaPad 3 15IIL05 <81WE007DRK> (Intel Core i3 1005G1, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000371
"Ноутбук Lenovo IdeaPad 3 15IIL05 <81WE01BCRU> (Intel Core i3 1005G1, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000372
"Ноутбук Lenovo IdeaPad 3 15IIL05 <81WE01BDRU> (Intel Core i3 1005G1, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000373
"Ноутбук Lenovo IdeaPad 3 15IIL05 <81WE01BGRU> (Intel Core i3 1005G1, 4 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000374
"Ноутбук Lenovo IdeaPad 3 15IML05 <81WB011URK> (Intel Core i5 10210U, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000375
"Ноутбук Lenovo IdeaPad 3 15ITL05 <81X800BCRK> (Intel Celeron 6305, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000376
"Ноутбук Lenovo IdeaPad 3 15ITL05 <81X800BGRK> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000377
"Ноутбук Lenovo IdeaPad 3 15ITL05 <81X800BYRU> (Intel Pentium Gold 7505, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000378
"Ноутбук Lenovo IdeaPad 3 17ADA05 <81W2008WRK> (AMD Athlon Gold 3150U, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 17"")";LT-0000379
"Ноутбук Lenovo IdeaPad 3 17ADA05 <81W2009FRK> (AMD 3020e, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 17"")";LT-0000380
"Ноутбук Lenovo IdeaPad 3 17ADA05 <81W2009LRK> (AMD Ryzen 3 3250U, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 17"")";LT-0000381
"Ноутбук Lenovo IdeaPad 3 17ITL6 <82H9003QRU> (Intel Pentium Gold 7505, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 17"")";LT-0000382
"Ноутбук Lenovo IdeaPad 3 17ITL6 <82H9008YRU> (Intel Celeron 6305, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win10, 17"")";LT-0000383
"Ноутбук Lenovo IdeaPad 5 14ALC05 <82LM002YRK> (AMD Ryzen 5 5500U, 16 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 14"")";LT-0000384
"Ноутбук Lenovo IdeaPad 5 14ALC05 <82LM0035RU> (AMD Ryzen 3 5300U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000385
"Ноутбук Lenovo IdeaPad 5 15ITL05 <82FG00E4RK> (Intel Core i5 1135G7, 16 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000386
"Ноутбук Lenovo IdeaPad 5 Pro 14ACN6 <82L7000PRK> (AMD Ryzen 5 5600U, 16 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 14"")";LT-0000387
"Ноутбук Lenovo IdeaPad 5 Pro 14ITL6 <82L3002CRK> (Intel Core i5 1135G7, 16 ГБ, 1 ТБ SSD, WiFi, BT, noOS, 14"")";LT-0000388
"Ноутбук Lenovo IdeaPad 5 Pro 14ITL6 <82L3002ERK> (Intel Core i7 1165G7, 16 ГБ, 1 ТБ SSD, WiFi, BT, noOS, 14"")";LT-0000389
"Ноутбук Lenovo IdeaPad C340-14API <81N600EQRU> (AMD Athlon 300U, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000390
"Ноутбук Lenovo IdeaPad L3 15ITL6 <82HL0036RK> (Intel Celeron 6305, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000391
"Ноутбук Lenovo IdeaPad L3 15ITL6 <82HL0038RK> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000392
"Ноутбук Lenovo IdeaPad L3 15ITL6 <82HL003ARK> (Intel Celeron 6305, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000393
"Ноутбук Lenovo IdeaPad L3 15ITL6 <82HL003BRK> (Intel Pentium Gold 7505, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000394
"Ноутбук Lenovo IdeaPad L3 15ITL6 <82HL003DRK> (Intel Pentium Gold 7505, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000395
"Ноутбук Lenovo IdeaPad L3 15ITL6 <82HL003HRU> (Intel Celeron 6305, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000396
"Ноутбук Lenovo IdeaPad L3 15ITL6 <82HL003JRU> (Intel Core i3 1115G4, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000397
"Ноутбук Lenovo IdeaPad L3 15ITL6 <82HL006TRE> (Intel Celeron 6305, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000398
"Ноутбук Lenovo IdeaPad L3 15ITL6 <82HL008TRU> (Intel Core i3 1115G4, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000399
"Ноутбук Lenovo IdeaPad L3 15ITL6 <82HL008WRU> (Intel Pentium Gold 7505, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000400
"Ноутбук Lenovo IdeaPad L3 15ITL6 <82HL008XRU> (Intel Pentium Gold 7505, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000401
"Ноутбук Lenovo IdeaPad L3 15ITL6 <82HL008YRU> (Intel Celeron 6305, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000402
"Ноутбук Lenovo IdeaPad L340-15 <81LW0085RK> (AMD Athlon 300U, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000403
"Ноутбук Lenovo IdeaPad S145-15IIL <81W800K2RK> (Intel Core i3 1005G1, 8 ГБ, 128 ГБ SSD, 1 ТБ HDD, WiFi, BT, noOS, 15"")";LT-0000404
"Ноутбук Lenovo IGL <82C3008JRU> (Intel Celeron N4120, 4 ГБ, 1 ТБ HDD, WiFi, BT, noOS, 15"")";LT-0000405
"Ноутбук Lenovo Legion E15 Gen 2 (Intel) <20TD003QRT> (Intel Core i5 1135G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000406
"Ноутбук Lenovo Legion E15 Gen 3 (AMD) <20YG00A0RT> (AMD Ryzen 3 5300U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win11Pro, 15"")";LT-0000407
"Ноутбук Lenovo Thinkbook 13s G2 ITL <20V90038RU> (Intel Core i7 1165G7, 16 ГБ, 1 ТБ SSD, WiFi, BT, Win10Pro, 13"")";LT-0000408
"Ноутбук Lenovo ThinkBook 15 <20SM002XRU> (Intel Core i3 1005G1, 4 ГБ, 1 ТБ HDD, WiFi, BT, noOS, 15"")";LT-0000409
"Ноутбук Lenovo ThinkBook 15 G2 ITL <20VE0007RU> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000410
"Ноутбук Lenovo ThinkBook 15 G2 ITL <20VE00FLRU> (Intel Core i5 1135G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000411
"Ноутбук Lenovo ThinkBook 15 G2 ITL <20VE00FMRU> (Intel Core i5 1135G7, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000412
"Ноутбук Lenovo ThinkBook 15 G2 ITL <20VE00G0RU> (Intel Core i5 1135G7, 16 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000413
"Ноутбук Lenovo ThinkBook 15 G2 ITL <20VE00G4RU> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000414
"Ноутбук Lenovo ThinkBook 15 G3 ACL <21A40008RU> (AMD Ryzen 5 5500U, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000415
"Ноутбук Lenovo ThinkBook 15 G3 ACL <21A40034RU> (AMD Ryzen 5 5500U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000416
"Ноутбук Lenovo ThinkBook 15 G3 ACL <21A40035RU> (AMD Ryzen 5 5500U, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000417
"Ноутбук Lenovo ThinkBook 15 G3 ACL <21A4008QRU> (AMD Ryzen 5 5500U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000418
"Ноутбук Lenovo ThinkBook 15 G3 ACL <21A40091RU> (AMD Ryzen 3 5300U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000419
"Ноутбук Lenovo ThinkBook 15 G3 ACL <21A4A003RU> Ryzen 5 5500U / 16 / 1TbSSD / noOS / 15.6""";LT-0000420
"Ноутбук Lenovo ThinkBook 15-IIL <20SM002LRU> (Intel Core i3 1005G1, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000421
"Ноутбук Lenovo Thinkbook G2 ITL <20VE0007RU> (Intel Core i5 1135G7, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000422
"Ноутбук Lenovo Thinkbook G2 ITL <20VE0054RU> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000423
"Ноутбук Lenovo ThinkBook G2 ITL <20VE00R9RU> (Intel Core i5 1135G7, 16 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000424
"Ноутбук Lenovo Thinkbook G2 ITL <20VE00RARU> (Intel Core i7 1165G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000425
"Ноутбук Lenovo Thinkbook G2 ITL <20VE00RCRU> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000426
"Ноутбук Lenovo ThinkBook G2 ITL <20VE00RERU> (Intel Core i7 1165G7, 8 ГБ, 256 ГБ SSD, 1 ТБ HDD, WiFi, BT, noOS, 15"")";LT-0000427
"Ноутбук Lenovo Thinkbook G2 ITL <20VE00RJRU> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000428
"Ноутбук Lenovo Thinkbook G2 ITL <20VE00U8RU> (Intel Core i7 1165G7, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win11Pro, 15"")";LT-0000429
"Ноутбук Lenovo Thinkbook G2 ITL <20VE00UARU> (Intel Core i7 1165G7, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win11Pro, 15"")";LT-0000430
"Ноутбук Lenovo ThinkBook G2 ITL <20VE00UBRU> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win11Pro, 15"")";LT-0000431
"Ноутбук Lenovo Thinkbook G3 ACL <21A40005RU> (AMD Ryzen 3 5300U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000432
"Ноутбук Lenovo Thinkbook G3 ACL <21A4002ERU> (AMD Ryzen 5 5500U, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000433
"Ноутбук Lenovo Thinkbook G3 ACL <21A4003ARU> (AMD Ryzen 3 5300U, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000434
"Ноутбук Lenovo ThinkBook G3 ACL <21A4008RRU> (AMD Ryzen 3 5300U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000435
"Ноутбук Lenovo ThinkBook G3 ACL <21A40094RU> (AMD Ryzen 3 5300U, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000436
"Ноутбук Lenovo ThinkBook G3 ACL <21A4009BRU> (AMD Ryzen 5 5500U, 16 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000437
"Ноутбук Lenovo ThinkBook G3 ACL <21A4009KRU> (AMD Ryzen 5 5500U, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000438
"Ноутбук Lenovo ThinkPad E15 Gen 2 E15 Gen 2 20TD0003RT <20TD0003RT> (Intel Core i5 1135G7, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000439
"Ноутбук Lenovo ThinkPad G3 ACL <21A400AXRU> (AMD Ryzen 5 5500U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000440
"Ноутбук Lenovo ThinkPad L13 Gen 2 <20VH001XRT> (Intel Core i5 1135G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 13"")";LT-0000441
"Ноутбук Lenovo V14 ADA 82C6005GRU <82C6005GRU> (AMD Ryzen 3 3250U, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000442
"Ноутбук Lenovo V14 ADA 82C6006ERU <82C6006ERU> (AMD Athlon Gold 3150U, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 14"")";LT-0000443
"Ноутбук Lenovo V14 G2 ALC <82KC00B4RU> (AMD Ryzen 5 5500U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win11Pro, 14"")";LT-0000444
"Ноутбук Lenovo V14 IIL 82C400S6RU <82C400S6RU> (Intel Core i5 1035G1, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 14"")";LT-0000445
"Ноутбук Lenovo V14 IIL 82C400XARU <82C400XARU> (Intel Core i3 1005G1, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 14"")";LT-0000446
"Ноутбук Lenovo V14 V14 G2 ALC <82KC003NRU> (AMD Ryzen 5 5500U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 14"")";LT-0000447
"Ноутбук Lenovo V14 V14 G2 ITL <82KA001JRU> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 14"")";LT-0000448
"Ноутбук Lenovo V14-IIL 82C6005DRU <82C6005DRU> (AMD Ryzen 3 3250U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 14"")";LT-0000449
"Ноутбук Lenovo V15 ADA 82C70006RU <82C70006RU> (AMD Ryzen 5 3500U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000450
"Ноутбук Lenovo V15 ADA 82C70091RU <82C70091RU> (AMD Athlon Gold 3150U, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000451
"Ноутбук Lenovo V15 ADA 82C7009ERU <82C7009ERU> (AMD 3020e, 8 ГБ, 128 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000452
"Ноутбук Lenovo V15 ADA 82C7009URU <82C7009URU> (AMD Athlon Gold 3150U, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000453
"Ноутбук Lenovo V15 ADA <82C70084RU> (AMD 3020e, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000454
