Name;SerialNumber
Компьютер B6100 (B637VLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000449
Компьютер B6100-SLIM (B634MLNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000450
Компьютер B6100-SLIM (B634NLNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000451
Компьютер B6100-SLIM (B634PLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000452
Компьютер B6100-SLIM (B637CLNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000453
Компьютер B6100-SLIM (B637DLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000454
Компьютер B6100-SLIM (B637MLNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000455
Компьютер B6100-SLIM (B637NLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000456
Компьютер B6100-SLIM (B637ZLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000457
Компьютер B6100a (B6363LNa): Ryzen 3 3200G / 8 Гб / 1 Тб / RADEON VEGA 8 / DVDRW;PC-0000458
Компьютер C6100 (C6265LNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000459
Компьютер C6100 (C6266LNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000460
Компьютер C6100 (C6267LNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW / Win10 Home;PC-0000461
Компьютер C6100 (C626RLNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000462
Компьютер C6100 (C627SLNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000463
Компьютер C6100 (C627TLNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000464
Компьютер C6100 (C627VLNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000465
Компьютер C6100 (C627XLNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW / Win10 Home;PC-0000466
Компьютер C6100 (C627YLNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000467
Компьютер C6100 (C627ZLNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000468
Компьютер C6100-SLIM (C6263LNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000469
Компьютер C6100-SLIM (C6264LNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000470
Компьютер C6100-SLIM (C627QLNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000471
Компьютер C6100-SLIM (C627RLNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000472
U4000 (U4112LAi): Celeron N5100 / 4 Гб / 128 Гб SSD / UHD Graphics;PC-0000473
U4000 (U411QWAi): Celeron N5100 / 8 Гб / 240 Гб SSD / UHD Graphics / WiFi / BT;PC-0000474
U4000 (U4187WAi): Celeron 4205U / 4 Гб / 500 Гб / UHD Graphics / WiFi / BT;PC-0000475
U4000 (U4189WAi): Celeron 4205U / 4 Гб / 256 Гб SSD / UHD Graphics / WiFi / BT;PC-0000476
U4000 (U4200LAi): Celeron N4505 / 4 Гб / 120 Гб SSD / UHD Graphics;PC-0000477
U4000 (U4201LAi): Celeron N4505 / 4 Гб / 120 Гб SSD / UHD Graphics;PC-0000478
U4000 (U4202LAi): Celeron N5105 / 4 Гб / 120 Гб SSD / UHD Graphics;PC-0000479
U4000 (U420QWAi): Celeron J4025 / 4 Гб / 240 Гб SSD / UHD Graphics 600 / WiFi / BT;PC-0000480
U6000 (U621LWAi): Core i3-10110U / 8 Гб / 256 Гб SSD / UHD Graphics / WiFi / BT;PC-0000481
U6000 (U6305WBi): Core i3-1115G4 / 8 Гб / 256 Гб SSD / UHD Graphics / WiFi / BT;PC-0000482
U6000 (U6370LAi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 631;PC-0000483
Компьютер A4000-SLIM (A4194LNi): Celeron J4125 / 4 Гб / 128 Гб SSD / UHD Graphics 601;PC-0000484
Компьютер A4500 (A4352LNi): Celeron G5905 / 4 Гб / 1 Тб / UHD Graphics 611;PC-0000485
Компьютер A4500a (A4310LNa): A8 9600 / 4 Гб / 240 Гб SSD / RADEON R8;PC-0000486
Компьютер A6100 (A641GLNi): Pentium Gold G6405 / 8 Гб / 1 Тб / UHD Graphics 610 / DVDRW;PC-0000487
Компьютер A6100 (A641HLNi): Pentium Gold G6405 / 8 Гб / 240 Гб SSD / UHD Graphics 610 / Win10 Pro;PC-0000488
Компьютер B6100 (B634YLNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000489
Компьютер B6100 (B634ZLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000490
Компьютер B6100-SLIM (B6330LNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000491
Компьютер B6100-SLIM (B6331LNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000492
Компьютер B6100a (B635SLNa): Athlon Gold 3150G / 8 Гб / 1 Тб / RADEON VEGA 3 / DVDRW;PC-0000493
Компьютер C6100 (C626QLNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000494
Компьютер C6100 (C626ULNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000495
Компьютер C6100-SLIM (C626NLNi): Core i5-10400 / 16 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000496
Компьютер C6100-SLIM (C626PLNi): Core i5-10400 / 16 Гб / 512 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000497
Компьютер C6100a (C637XLNa): Ryzen 5 4650G / 16 Гб / 1 Тб / RADEON VEGA 7 / DVDRW;PC-0000498
Компьютер C6100a (C637YLNa): Ryzen 5 4650G / 16 Гб / 512 Гб SSD / RADEON VEGA 7 / Win10 Pro;PC-0000499
Компьютер (Z0452595) A6100a: A8 9600 / 4 Гб / 1 Тб / DVDRW / Win10 Pro;PC-0000500
Компьютер (Z0458176) C6000: Core i5-8400 / 8 Гб / 1 Тб / DVDRW / Win10 Pro;PC-0000501
Компьютер (Z0458232) C6000: Core i5-8400 / 16 Гб / 1 Тб / DVDRW / Win10 Pro;PC-0000502
Компьютер (Z0460366) B6100a: Ryzen 3 3200G / 2 x 4 Гб / 2 Тб;PC-0000503
Компьютер (Z0474943) Minitower: Ryzen 3 3200G / 2 x 4 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000504
Компьютер (Z0479172) A6100a: A8 9600 / 8 Гб / 1 Тб  240 Гб SSD / DVDRW;PC-0000505
Компьютер (Z0484542) A6100a: A8 9600 / 2 x 4 Гб / 1 Тб / DVDRW;PC-0000506
Компьютер (Z0486134) Minitower: Athlon 200GE / 2 x 4 Гб / 240 Гб SSD / 1 Гбит;PC-0000507
Компьютер (Z0488827) Minitower: Core i3-10100 / 2 x 8 Гб / 240 Гб SSD / 1 Гбит;PC-0000508
Компьютер (Z0492076) A6100a: A8 9600 / 2 x 4 Гб / 240 Гб SSD / Win10 Pro;PC-0000509
Компьютер (Z0493012) Minitower: Core i3-10100 / 2 x 8 Гб / 240 Гб SSD / 1 Гбит;PC-0000510
Компьютер (Z0512135) B6100a: Ryzen 3 3200G / 2 x 4 Гб / 1 Тб / DVDRW;PC-0000511
Компьютер (Z0518593) E6100a: A8 9600 / 8 Гб / 1 Тб  128 Гб SSD / DVDRW / WiFi / Win10 Home;PC-0000512
Компьютер (Z0518744) Minitower: A8 9600 / 2 x 4 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000513
Компьютер (Z0518999) ZBOX: Core i3-10110U / 8 Гб / 250 Гб SSD;PC-0000514
Компьютер (Z0519818) A6100a: A8 9600 / 8 Гб / 1 Тб  240 Гб SSD / DVDRW;PC-0000515
Компьютер (Z0519843) Minitower: Core i3-8100 / 4 Гб / 240 Гб SSD / 1 Гбит;PC-0000516
Компьютер (Z0519844) Minitower: Celeron G4930 / 4 Гб / 240 Гб SSD / 1 Гбит;PC-0000517
Компьютер (Z0520212) Minitower: Core i5-10400 / 8 Гб / 1 Тб  120 Гб SSD / 1 Гбит;PC-0000518
Компьютер (Z0520320) Minitower: Core i5-8400 / 2 x 8 Гб / 256 Гб SSD / DVDRW / 1 Гбит / Win10 Pro;PC-0000519
Компьютер (Z0521616) Minitower: Core i5-10400 / 2 x 8 Гб / 480 Гб SSD / 1 Гбит / Win10 Pro;PC-0000520
Компьютер (Z0521626) A6100a: Athlon 3000G / 2 x 4 Гб / 240 Гб SSD / Win10 Pro;PC-0000521
Компьютер (Z0521826) E6100a: Athlon 3000G / 16 Гб / 2 Тб;PC-0000522
Компьютер (Z0522049) Minitower: Core i3-10100 / 8 Гб / 1 Тб / 1 Гбит;PC-0000523
Компьютер (Z0522296) Minitower: Core i3-10100 / 8 Гб / 256 Гб SSD / DVDRW / 1 Гбит / Win10 Pro;PC-0000524
Компьютер (Z0522955) Minitower: Core i3-10100 / 8 Гб / 240 Гб SSD / DVDRW / 1 Гбит / Win10 Pro;PC-0000525
Компьютер (Z0522975) Minitower: Core i5-10400 / 2 x 8 Гб / 1 Тб  480 Гб SSD / 1 Гбит;PC-0000526
Компьютер (Z0523931) Miditower: Core i3-10100 / 16 Гб / 1 Тб  128 Гб SSD / 1 Гбит;PC-0000527
Компьютер (Z0524799) A4500: Celeron G4930 / 2 x 4 Гб / 1 Тб;PC-0000528
Компьютер (Z0524807) Minitower: Core i5-10400 / 2 x 8 Гб / 1 Тб  240 Гб SSD / DVDRW / 1 Гбит;PC-0000529
Компьютер (Z0524988) Minitower: Core i5-10400 / 2 x 8 Гб / 1 Тб  240 Гб SSD / DVDRW / 1 Гбит;PC-0000530
Компьютер (Z0526601) Minitower: Core i3-10105 / 2 x 8 Гб / 256 Гб SSD  256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000531
Компьютер (Z0528185) Minitower: Pentium Gold G6405 / 4 Гб / 240 Гб SSD / 1 Гбит / Win10 Pro;PC-0000532
Компьютер (Z0529439) Minitower: Athlon 3000G / 4 Гб / 240 Гб SSD / 1 Гбит;PC-0000533
Компьютер (Z0529440) Minitower: Athlon 3000G / 4 Гб / 240 Гб SSD / 1 Гбит;PC-0000534
Компьютер (Z0531320) A6100a: Athlon 3000G / 2 x 4 Гб / 240 Гб SSD / Win10 Home;PC-0000535
Компьютер (Z0532535) Minitower: A10 9700 / 8 Гб / 240 Гб SSD / 1 Гбит;PC-0000536
Компьютер (Z0539201) Miditower: Core i5-11500 / 2 x 8 Гб / 500 Гб SSD / 1 Гбит;PC-0000537
Компьютер (Z0541468) Minitower: Pentium Gold G6400 / 2 x 4 Гб / 256 Гб SSD / 1 Гбит;PC-0000538
Компьютер (Z0543613) Minitower: Pentium Gold G6400 / 16 Гб / 500 Гб SSD / UHD Graphics 610 / 1 Гбит;PC-0000539
Компьютер (Z0544964) Minitower: Pentium Gold G6400 / 2 x 4 Гб / 256 Гб SSD / 1 Гбит;PC-0000540
Компьютер (Z0545108) Minitower: Core i5-10400 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000541
Компьютер (Z0545552) C6100-SLIM: Core i5-10400 / 2x8 Гб / 512 Гб SSD /;PC-0000542
Компьютер (Z0545668) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000543
Компьютер (Z0545669) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000544
Компьютер (Z0545859) Minitower: Core i5-10400 / 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000545
Компьютер (Z0545860) Minitower: Core i5-10400 / 2 x 8 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000546
Компьютер (Z0545879) Minitower: Core i5-10400 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000547
Компьютер (Z0545916) C6100-SLIM: Core i5-10400 / 2 x 8 Гб / 1 Тб  256 Гб SSD / DVDRW;PC-0000548
Компьютер (Z0545968) Minitower: Celeron G5905 / 4 Гб / 120 Гб SSD / 1 Гбит / Win10 Pro;PC-0000549
Компьютер (Z0546119) B6000-SLIM: Core i5-10400 / 2 x 8 Гб / 1 Тб  256 Гб SSD;PC-0000550
Компьютер (Z0546229) Minitower: Core i5-10400 / 2 x 8 Гб / 1 Тб  256 Гб SSD / 1 Гбит;PC-0000551
Компьютер (Z0546358) C6100-SLIM: Core i5-10400 / 8 Гб / 1 Тб / DVDRW / Win10 Pro;PC-0000552
Компьютер (Z0546536) C6100-SLIM: Core i5-10500 / 2 x 8 Гб / 512 Гб SSD / Win10 Pro;PC-0000553
Компьютер (Z0546537) B6000-SLIM: Core i3-10105 / 8 Гб / 240 Гб SSD /;PC-0000554
Компьютер (Z0546591) Minitower: Core i5-10400 / 16 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000555
Компьютер (Z0546745) A6100: Pentium Gold G6405 / 2x4 Гб / 120 Гб SSD /;PC-0000556
Компьютер (Z0546901) Minitower: Pentium Gold G6405 / 2 x 4 Гб / 240 Гб SSD / 1 Гбит;PC-0000557
Компьютер (Z0547113) Minitower: Core i5-10400 / 2 x 8 Гб / 1 Тб  256 Гб SSD / 1 Гбит;PC-0000558
Компьютер (Z0547204) C6100: Core i5-10400 / 2 x 8 Гб / 1 Тб / DVDRW / Win10 Pro;PC-0000559
Компьютер (Z0547265) Minitower: Core i5-10400 / 16 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000560
Компьютер (Z0547303): Celeron 4205U / 4 Гб / 128 Гб SSD / Win10 Pro;PC-0000561
Компьютер (Z0547930) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000562
Компьютер (Z0547961) Minitower: Ryzen 5 PRO 2400GE / 2 x 8 Гб / 1 Тб  256 Гб SSD / DVDRW / 1 Гбит;PC-0000563
Компьютер (Z0548090) B6100: Core i3-10105 / 8 Гб / 1 Тб / Win10 Pro;PC-0000564
Компьютер (Z0548098) Minitower: Core i3-10100 / 2 x 4 Гб / 1 Тб / 2xCOM / 1 Гбит / Win10 Pro;PC-0000565
Компьютер (Z0548177) A6100: Pentium Gold G6405 / 2x4 Гб / 256 Гб SSD /;PC-0000566
Компьютер (Z0548187) B6100: Core i3-10105 / 8 Гб / 1 Тб;PC-0000567
Компьютер (Z0548673) Minitower: Core i5-10400 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000568
Компьютер (Z0549093) E6100a: Athlon 3000G / 16 Гб / 2 Тб;PC-0000569
Компьютер (Z0549146) Minitower: Core i5-10400 / 2 x 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Home;PC-0000570
Компьютер (Z0549174) Minitower: Core i5-10400 / 2 x 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000571
Компьютер (Z0549203) C6100-SLIM: Core i5-10400 / 8 Гб / 1 Тб / DVDRW / Win10 Pro;PC-0000572
Компьютер (Z0549214) B6100: Core i3-10105 / 8 Гб / 1 Тб / DVDRW / 2 x 1 Гбит / Win10 Pro;PC-0000573
Компьютер (Z0549295) A6100: Core i5-10400 / 2x8 Гб / 512 Гб SSD /;PC-0000574
Компьютер (Z0549665) Minitower: Core i5-10400 / 2x8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro /;PC-0000575
Компьютер (Z0549699) 4U: Core i5-10400 / 16 Гб / 1 Тб / 1 Гбит / Win10 Pro /;PC-0000576
Компьютер (Z0549704) Minitower: Core i5-10400 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000577
Компьютер (Z0549717) Minitower: Ryzen 3 3200G / 2 x 4 Гб / 1 Тб / DVDRW / 1 Гбит;PC-0000578
Компьютер (Z0549718) B6100: Core i3-10105 / 8 Гб / 256 Гб SSD / Win10 Home;PC-0000579
Компьютер (Z0549754) B6100-SLIM: Core i3-10105 / 8 Гб / 256 Гб SSD / Win10 Pro;PC-0000580
Компьютер (Z0549767) Minitower: Core i5-10400F / 2 x 8 Гб / 2 Тб / 1 Гбит;PC-0000581
Компьютер (Z0549873) Minitower: Core i5-10500 / 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000582
Компьютер (Z0549940) Minitower: Core i3-10105 / 8 Гб / 240 Гб SSD / 2.5 Гбит;PC-0000583
Компьютер (Z0550523)6316 / 2969 ПЭВМ A6100: Core i5-10400 / 8 Гб / 512 Гб SSD / Win10 Pro /;PC-0000584
Компьютер (Z0550524) C6100: Core i5-10400 / 8 Гб / 1 Тб / DVDRW /;PC-0000585
Компьютер (Z0550525)4168 / 2970;PC-0000586
Компьютер (Z0550920) A6100: Core i3-10105 / 2x8 Гб / 240 Гб SSD /;PC-0000587
Компьютер (Z0551041)2941 / 2970;PC-0000588
Компьютер (Z0551043) Minitower: Pentium Gold G6400 / 8 Гб / 240 Гб SSD / 1 Гбит /;PC-0000589
Компьютер (Z0551185) Minitower: Core i5-10400 / 2 x 8 Гб / 2 Тб / DVDRW / 1 Гбит;PC-0000590
Компьютер (Z0551321) Minitower: Core i5-10400 / 8 Гб / 2x1 Тб / 1 Гбит /;PC-0000591
Компьютер (Z0551346)6115 / 2970;PC-0000592
Компьютер (Z0551357)6318 / 2969 ПЭВМ A6100: Core i5-10400 / 8 Гб / 512 Гб SSD / 4 Тб / Win10 Pro /;PC-0000593
Компьютер (Z0551376) C6100: Core i7-10700K / 2x8 Гб / 512 Гб SSD / 1 Тб / DVDRW / Win10 Pro /;PC-0000594
Компьютер (Z0551380) Minitower: Core i5-10400 / 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000595
Компьютер (Z0551394) C6100-SLIM: Core i5-10400 / 2 x 8 Гб / 1 Тб / DVDRW / Win10 Pro;PC-0000596
Компьютер (Z0551438) Minitower: Core i5-10400 / 8 Гб / 1 Тб / 1 Гбит;PC-0000597
Компьютер (Z0551969)337 / 2970;PC-0000598
Компьютер (Z0552003) Minitower: Pentium Gold G6405 / 8 Гб / 250 Гб SSD / 1 Гбит /;PC-0000599
Компьютер (Z0552027) A6100: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Тб / DVDRW /;PC-0000600
Компьютер (Z0552039) Minitower: Xeon E-2224 / 16 Гб / 250 Гб SSD / 480 Гб SSD / 2 x 1 Гбит /;PC-0000601
Компьютер (Z0552046) B6100-SLIM: Core i3-10105 / 8 Гб / 1 Тб SSD /;PC-0000602
Компьютер (Z0552048) Minitower: Core i3-10105 / 8 Гб / 1 Тб / 1 Гбит / Win10 Pro /;PC-0000603
Компьютер (Z0552054) Minitower: Core i5-10500 / 8 Гб / 240 Гб SSD / 1 Гбит /;PC-0000604
Компьютер (Z0552112) C6100: Core i5-10400 / 8 Гб / 240 Гб SSD /;PC-0000605
Компьютер (Z0552118) A6100: Core i5-10400 / 8 Гб / 256 Гб SSD /;PC-0000606
Компьютер (Z0552121) B6100: Core i3-10105 / 8 Гб / 256 Гб SSD /;PC-0000607
Компьютер (Z0552127)1934 / 2970;PC-0000608
Компьютер (Z0552134) Minitower: Core i5-10400 / 8 Гб / 240 Гб SSD / 1 Гбит /;PC-0000609
Компьютер (Z0552156) C6100: Core i3-10105 / 8 Гб / 1 Тб / Win10 Pro /;PC-0000610
Компьютер (Z0552216) Miditower: Core i5-10400 / 2x8 Гб / 512 Гб SSD / 1 Гбит /;PC-0000611
Компьютер (Z0552230) Minitower: Core i3-10100 / 8 Гб / 1 Тб / 1 Гбит / Win10 Pro /;PC-0000612
Компьютер (Z0552233) C6100: Core i3-10105 / 8 Гб / 1 Тб / DVDRW / Win10 Pro /;PC-0000613
Компьютер (Z0552329) Minitower: Core i5-10400 / 8 Гб / 500 Гб SSD / 1 Гбит /;PC-0000614
Компьютер (Z0552342)3504 / 2970;PC-0000615
Компьютер (Z0552351) C6100: Core i5-10400 / 2x8 Гб / 1 Тб / DVDRW / Win10 Pro /;PC-0000616
Компьютер (Z0552359) A6100: Pentium Gold G6405 / 2x4 Гб / 250 Гб SSD / 1 Тб / Win10 Pro /;PC-0000617
Компьютер (Z0552366)4019 / 2970;PC-0000618
Компьютер (Z0552368)3444 / 2970;PC-0000619
Компьютер (Z0552384) C6100: Core i5-10400 / 2x8 Гб / 500 Гб SSD /;PC-0000620
Компьютер (Z0552408)3512 / 2970;PC-0000621
Компьютер (Z0552421) A4500: Pentium Gold G6405 / 2x4 Гб / 240 Гб SSD /;PC-0000622
Компьютер (Z0552423) Minitower: Core i5-10400 / 2x8 Гб / 500 Гб SSD / 1 Гбит /;PC-0000623
Компьютер (Z0552443) C6100: Core i5-10400 / 8 Гб / 240 Гб SSD /;PC-0000624
Компьютер (Z0552444) B6100: Pentium Gold G6405 / 8 Гб / 240 Гб SSD /;PC-0000625
Компьютер (Z0552448) Minitower: Celeron G5905 / 2x4 Гб / 256 Гб SSD / 1 Гбит /;PC-0000626
Компьютер (Z0552457) A6100: Core i5-10400 / 8 Гб / 256 Гб SSD /;PC-0000627
Компьютер (Z0552470) Minitower: Core i3-10105 / 8 Гб / 1 Тб / картовод / 1 Гбит /;PC-0000628
Компьютер (Z0552473) A6100: Core i3-10105 / 2x8 Гб / 2x1 Тб / DVDRW / Win10 Home /;PC-0000629
Компьютер (Z0552482) Minitower: Ryzen 5 PRO 2400GE / 16 Гб / 256 Гб SSD / 1 Тб / 1 Гбит / Win10 Home /;PC-0000630
Компьютер (Z0552496)1618 / 2970;PC-0000631
Компьютер (Z0552501)4181 / 2970;PC-0000632
Компьютер (Z0552516) C6100: Core i5-10400 / 2 x 8 Гб / 1 Тб / DVDRW / Win10 Home;PC-0000633
Компьютер (Z0552586) B6100: Core i3-10105 / 8 Гб / 512 Гб SSD / WiFi /;PC-0000634
Компьютер (Z0552589)3059 / 2970;PC-0000635
Компьютер (Z0552690) Minitower: Core i3-10100 / 8 Гб / 256 Гб SSD / 1 Гбит;PC-0000636
Компьютер (Z0553716) Minitower: Core i5-10400 / 2 x 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Home;PC-0000637
Компьютер (Z0554406) C6100: Core i5-10400 / 2 x 8 Гб / 1 Тб  512 Гб SSD / Win10 Home;PC-0000638
Компьютер (Z0554407) A6100: Pentium Gold G6405 / 2 x 4 Гб / 256 Гб SSD / Win10 Pro;PC-0000639
Компьютер (Z0554408) C6100: Core i5-10400 / 2 x 8 Гб / 1 Тб  512 Гб SSD / Win10 Home;PC-0000640
Компьютер (Z0554646) C6100-SLIM: Core i5-10400 / 2 x 8 Гб / 1 Тб / DVDRW;PC-0000641
Компьютер (Z0556655) B6100-SLIM: Core i3-10105 / 8 Гб / 256 Гб SSD;PC-0000642
Компьютер (Z0556681) Minitower: Core i3-10105 / 8 Гб / 500 Гб SSD / DVDRW / 1 Гбит;PC-0000643
Компьютер (Z0556696) Minitower: Core i5-10400 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000644
Компьютер (Z0558142) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит;PC-0000645
Компьютер (Z0562280) Minitower: Core i3-10100 / 8 Гб / 500 Гб SSD / 1 Гбит;PC-0000646
Компьютер (Z0562281) Minitower: Core i5-10400 / 2 x 8 Гб / 500 Гб SSD / 1 Гбит / Win10 Pro;PC-0000647
Компьютер (Z0562959) sS6000 / 1U: Xeon E3-1220V6 / 2x8 Гб / 512 Гб SSD / Win10 Pro /;PC-0000648
Компьютер (Z0563078) C6100: Core i5-10400 / 2 x 8 Гб / 512 Гб SSD / Win10 Pro;PC-0000649
Компьютер (Z0563079) Minitower: Pentium Gold G6405 / 8 Гб / 240 Гб SSD / 1 Гбит / Win10 Pro;PC-0000650
Компьютер (Z0563520) A6100: Core i3-10105 / 8 Гб / 240 Гб SSD /;PC-0000651
Компьютер (Z0564355) Minitower: Core i5-10400 / 8 Гб / 240 Гб SSD / 1 Гбит / Win10 Home;PC-0000652
Компьютер (Z0564362) B6100: Core i3-10105 / 8 Гб / 256 Гб SSD;PC-0000653
Компьютер (Z0564848) Minitower: Pentium Gold G6405 / 8 Гб / 240 Гб SSD / 1 Гбит / Win10 Pro;PC-0000654
Компьютер (Z0565021) A6100: Pentium Gold G6405 / 2 x 4 Гб / 256 Гб SSD / Win10 Pro;PC-0000655
Компьютер (Z0565058) B6100: Core i5-10400 / 2 x 8 Гб / 2 Тб  256 Гб SSD / Win10 Pro;PC-0000656
Компьютер (Z0565438) Minitower: Core i5-10400 / 8 Гб / 1 Тб / DVDRW / 1 Гбит;PC-0000657
Компьютер (Z0565614) Minitower: Core i5-10400 / 2 x 8 Гб / 1 Тб  240 Гб SSD / DVDRW / 1 Гбит;PC-0000658
Компьютер (Z0565642) B6100: Core i7-10700 / 2 x 8 Гб / 256 Гб SSD / Win10 Pro;PC-0000659
Компьютер (Z0565688) B6100: Core i3-10105 / 8 Гб / 2 Тб  512 Гб SSD / DVDRW / Win10 Home;PC-0000660
Компьютер (Z0566265) B6100: Core i3-10105 / 8 Гб / 1 Тб  240 Гб SSD / DVDRW;PC-0000661
Компьютер (Z0567284) Miditower: Core i3-10105 / 8 Гб / 1 Тб  250 Гб SSD / 1 Гбит;PC-0000662
Компьютер (Z0567495) Miditower: Core i3-10105 / 16 Гб / 480 Гб SSD / 1 Гбит;PC-0000663
Компьютер (Z0569337) A6100: Pentium Gold G6405 / 2 x 4 Гб / 512 Гб SSD / DVDRW;PC-0000664
Компьютер (Z0569338) C6100 Minitower: Core i5-10400 / 2 x 8 Гб / 256 Гб SSD / DVDRW;PC-0000665
Компьютер (Z0569341) Minitower: Core i3-10100 / 8 Гб / 256 Гб SSD / 1 Гбит;PC-0000666
Компьютер (Z0569343) Minitower: Core i3-10100 / 8 Гб / 512 Гб SSD / 1 Гбит;PC-0000667
Компьютер (Z0569660) A6100: Pentium Gold G6400 / 2 x 4 Гб / 256 Гб SSD / Win10 Pro;PC-0000668
Компьютер (Z0570290) A6100: Pentium Gold G6405 / 2 x 8 Гб / 256 Гб SSD / Win10 Pro;PC-0000669
Компьютер (Z0571801) Minitower: Core i5-10400 / 8 Гб / 1 Тб / 1 Гбит / Win10 Home /;PC-0000670
Компьютер (Z0571804) Minitower: Core i5-10400 / 8 Гб / 1 Тб / 1 Гбит;PC-0000671
Компьютер (Z0572423)4017 / 2970;PC-0000672
Компьютер (Z0572529) Minitower: Core i3-10105 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win11 Pro;PC-0000673
Компьютер (Z0572853) Minitower: A6 9500E PRO / 8 Гб / 512 Гб SSD / 1 Гбит;PC-0000674
Компьютер (Z0572885) Minitower: Core i5-10400 / 2 x 8 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000675
