Name;SerialNumber
"27"" монитор AOC G2790PX (с поворотом экрана, 1920 x 1080 TN 144 Гц, 400 кд / м2, D-Sub, HDMI, DP, USB3.0 Hub)";DP-0000408
"27"" монитор AOC G2790VXA (1920 x 1080 VA 144 Гц, 350 кд / м2, HDMI, DP)";DP-0000409
"27"" монитор Aopen 27HC5RZbmiiphx (Curved 1920 x 1080 VA 240 Гц, 250 кд / м2, HDMI, DP)";DP-0000410
"27"" монитор Asano M2701F (1920 x 1080 IPS 60 Гц, 200 кд / м2, HDMI)";DP-0000411
"27"" монитор ASUS VA27DQSB (с поворотом экрана, 1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI, DP, USB2.0 Hub)";DP-0000412
"27"" монитор ASUS VA27EHE (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000413
"27"" монитор ASUS VG278QF (1920 x 1080 TN 165 Гц, 400 кд / м2, HDMI, DP)";DP-0000414
"27"" монитор ASUS VG27VQ (Curved 1920 x 1080 VA 165 Гц, 400 кд / м2, HDMI, DP)";DP-0000415
"27"" монитор ASUS VZ279HE-W (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000416
"27"" монитор BenQ BL2783 (1920 x 1080 TN 60 Гц, 300 кд / м2, D-Sub, HDMI, DP)";DP-0000417
"27"" монитор BenQ GL2780 (1920 x 1080 TN 75 Гц, 300 кд / м2, D-Sub, HDMI, DP)";DP-0000418
"27"" монитор BenQ GW2780 (1920 x 1080 IPS 60 Гц, 250 кд / м2, HDMI, DP)";DP-0000419
"27"" монитор Dell E2722H (1920 x 1080 IPS 60 Гц, 300 кд / м2, D-Sub, DP)";DP-0000420
"27"" монитор Dell E2722HS (1920 x 1080 IPS 60 Гц, 300 кд / м2, D-Sub, HDMI, DP)";DP-0000421
"27"" монитор Dell Professional P2722H (с поворотом экрана, 1920 x 1080 IPS 60 Гц, Premium Panel, 300 кд / м2, D-Sub, HDMI, DP, USB3.2 Hub)";DP-0000422
"27"" монитор Dell S2721H (1920 x 1080 IPS 75 Гц, Premium Panel, 300 кд / м2, HDMI)";DP-0000423
"27"" монитор Dell S2721HGF (Curved 1920 x 1080 VA 144 Гц, Premium Panel, 350 кд / м2, HDMI, DP)";DP-0000424
"27"" монитор Dell S2721HN (1920 x 1080 IPS 75 Гц, Premium Panel, 300 кд / м2, HDMI)";DP-0000425
"27"" монитор Dell S2721HS (с поворотом экрана, 1920 x 1080 IPS 75 Гц, Premium Panel, 300 кд / м2, HDMI, DP)";DP-0000426
"27"" монитор Dell SE2722H (1920 x 1080 VA 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000427
"27"" монитор HP 32G13AA < 32G13AA > (Curved 1920 x 1080 VA 165 Гц, 350 кд / м2, HDMI, DP)";DP-0000428
"27"" монитор HP E27 G4 < 9VG71AA > (с поворотом экрана, 1920 x 1080 IPS 60 Гц, 250 кд / м2, HDMI, DP, USB2.0 Hub)";DP-0000429
"27"" монитор HP M27 (1920 x 1080 IPS 60 Гц, 300 кд / м2, HDMI, DP, USB3.1 Hub)";DP-0000430
"27"" монитор HP M27fwa < 356D5AA > (1920 x 1080 IPS 75 Гц, 300 кд / м2, D-Sub, HDMI)";DP-0000431
"27"" монитор HP P27v G4 < 9TT20AA > (1920 x 1080 IPS 60 Гц, 300 кд / м2, D-Sub, HDMI)";DP-0000432
"27"" монитор HP V27i < 9SV94AA > (1920 x 1080 IPS 60 Гц, 300 кд / м2, D-Sub, HDMI)";DP-0000433
"27"" монитор Lenovo L27i-30 < 66BFKAC2EU > (1920 x 1080 IPS 75 Гц, 250 кд / м2)";DP-0000434
"27"" монитор Lenovo ThinkVision T27i-10 < 61C6MAT1EU > (с поворотом экрана, 1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI, DP)";DP-0000435
"27"" монитор LG 27BK550Y-B (с поворотом экрана, 1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI, DP, USB2.0 Hub)";DP-0000436
"27"" монитор LG 27GL650F-B (с поворотом экрана, 1920 x 1080 IPS 144 Гц, 400 кд / м2, HDMI, DP)";DP-0000437
"27"" монитор LG 27GN650-B (с поворотом экрана, 1920 x 1080 IPS 144 Гц, 350 кд / м2, HDMI, DP)";DP-0000438
"27"" монитор LG 27MK430H-B (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000439
"27"" монитор MSI 9S6-3CA71A-054 (1920 x 1080)";DP-0000440
"27"" монитор MSI 9S6-3CB51T-018 (1920 x 1080 IPS 144 Гц, 250 кд / м2, HDMI, DP)";DP-0000441
"27"" монитор MSI MP271 (1920 x 1080 IPS 75 Гц, 250 кд / м2, HDMI)";DP-0000442
"27"" монитор Nec EA271F-BK (с поворотом экрана, 1920 x 1080 IPS, 250 кд / м2, D-Sub, USB3.0 Hub)";DP-0000443
"27"" монитор Philips 271B8QJEB / 00 (с поворотом экрана, 1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI, DP, USB3.0 Hub)";DP-0000444
"27"" монитор Philips 271B8QJKEB / 00 (с поворотом экрана, 1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI, DP, USB3.0 Hub)";DP-0000445
"27"" монитор Philips 271E1SCA / 01 (Curved 1920 x 1080 VA 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000446
"27"" монитор Philips 271V8LA / 00 (1920 x 1080 VA 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000447
"27"" монитор Philips 272E1GAJ / 01 (1920 x 1080 VA 144 Гц, 350 кд / м2, HDMI, DP)";DP-0000448
"27"" монитор Philips 272E2FA / 00 (1920 x 1080 IPS 75 Гц, 350 кд / м2, D-Sub, HDMI, DP)";DP-0000449
"27"" монитор Philips 272S1AE / 00 (с поворотом экрана, 1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI, DP)";DP-0000450
"27"" монитор Philips 273B9 / 00 (с поворотом экрана, 1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI, DP, USB3.2 Hub)";DP-0000451
"27"" монитор Philips 273V7 (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000452
"27"" монитор Philips 273V7 (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000453
"27"" монитор Philips 273V7 (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI, DP)";DP-0000454
"27"" монитор Philips 273V7QSB / 00 (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub)";DP-0000455
"27"" монитор Samsung C27F390FHI (Curved 1920 x 1080 VA 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000456
"27"" монитор Samsung C27F396FHI (Curved 1920 x 1080 VA 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000457
"27"" монитор Samsung F27T350FHI (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000458
"27"" монитор Samsung F27T450FQI (с поворотом экрана, 1920 x 1080 IPS 75 Гц, 250 кд / м2, HDMI, DP, USB2.0 Hub)";DP-0000459
"27"" монитор Samsung LF27T450FZIXCI (1920 x 1080 IPS 75 Гц, 250 кд / м2, HDMI, DP)";DP-0000460
"27"" монитор Samsung S27AG300NI (с поворотом экрана, 1920 x 1080 VA 144 Гц, 250 кд / м2, HDMI, DP)";DP-0000461
"27"" монитор Samsung S27AM500NI (1920 x 1080 VA)";DP-0000462
"27"" монитор Samsung S27R350FHI (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000463
"27"" монитор Samsung S27R356FHI (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000464
"27"" монитор Viewsonic VS17210 (Curved 1920 x 1080 VA 144 Гц, 280 кд / м2, D-Sub, HDMI)";DP-0000465
"27"" монитор Xiaomi Mi Desktop Monitor (1920 x 1080 IPS 75 Гц, 300 кд / м2, D-Sub, HDMI)";DP-0000466
"21.45"" монитор LG 22MP410-B (1920 x 1080 VA 75 Гц, 250 кд / м2, HDMI)";DP-0000467
"21.5"" монитор Acer B227Q bmiprx (с поворотом экрана, 1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI, DP)";DP-0000468
"21.5"" монитор Acer K222HQL b (1920 x 1080 TN 60 Гц, 200 кд / м2)";DP-0000469
"21.5"" монитор Acer K222HQL bd (1920 x 1080 TN, 200 кд / м2, D-Sub)";DP-0000470
"21.5"" монитор Acer K222HQL bid (1920 x 1080 TN 60 Гц, 200 кд / м2, HDMI)";DP-0000471
"21.5"" монитор Acer QG221Q bi (1920 x 1080 VA 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000472
"21.5"" монитор Acer SA220Q Abi (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000473
"21.5"" монитор Acer V226HQL Bb (1920 x 1080 TN 60 Гц, 200 кд / м2, D-Sub)";DP-0000474
"21.5"" монитор Acer V226HQL Bb (1920 x 1080 TN 75 Гц, 200 кд / м2)";DP-0000475
"21.5"" монитор Acer V226HQL bbd (1920 x 1080 TN 60 Гц, 200 кд / м2)";DP-0000476
"21.5"" монитор Acer V226HQL Bbi (1920 x 1080 TN 75 Гц, 200 кд / м2, D-Sub, HDMI)";DP-0000477
"21.5"" монитор Acer V227Q bi (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000478
"21.5"" монитор AOC 22B2AM (1920 x 1080 VA 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000479
"21.5"" монитор AOC 22B2DA (1920 x 1080 VA 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000480
"21.5"" монитор AOC 22B2H (1920 x 1080 VA 75 Гц, 200 кд / м2, D-Sub, HDMI)";DP-0000481
"21.5"" монитор AOC 22B2QAM (1920 x 1080 VA 75 Гц, 250 кд / м2, HDMI, DP)";DP-0000482
"21.5"" монитор AOC 22V2Q (1920 x 1080 IPS 75 Гц, 250 кд / м2, HDMI, DP)";DP-0000483
"21.5"" монитор AOC E2270SWDN (1920 x 1080 TN 76 Гц, 200 кд / м2, D-Sub)";DP-0000484
"21.5"" монитор AOC E2270SWHN (1920 x 1080 TN 60 Гц, 200 кд / м2, D-Sub, HDMI)";DP-0000485
"21.5"" монитор AOC E2270Swn (1920 x 1080 TN 75 Гц, 200 кд / м2, D-Sub)";DP-0000486
"21.5"" монитор Aopen 22CV1Q bi (1920 x 1080 VA 75 Гц, 200 кд / м2, D-Sub, HDMI)";DP-0000487
"21.5"" монитор Aopen 22MH1Q Sbipx (1920 x 1080 TN 144 Гц, 250 кд / м2, HDMI, DP)";DP-0000488
"21.5"" монитор ASUS VP228DE BK (1920 x 1080 TN 60 Гц, 200 кд / м2, D-Sub)";DP-0000489
"21.5"" монитор ASUS VP228HE (1920 x 1080 TN 60 Гц, 200 кд / м2, D-Sub, HDMI)";DP-0000490
"21.5"" монитор ASUS VP229HE (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000491
"21.5"" монитор BenQ GW2280 (1920 x 1080 VA 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000492
"21.5"" монитор BenQ GW2283 (1920 x 1080 IPS 60 Гц, 250 кд / м2, HDMI)";DP-0000493
"21.5"" монитор Dell E2220H (1920 x 1080 TN 60 Гц, 250 кд / м2, D-Sub, DP)";DP-0000494
"21.5"" монитор Dell E2221HN (1920 x 1080 TN 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000495
"21.5"" монитор Dell SE2222H (1920 x 1080 VA 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000496
"21.5"" монитор HP P22va G4 < 453D2AA > (1920 x 1080 VA 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000497
"21.5"" монитор HP V22 < 9SV80AA > (1920 x 1080 TN 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000498
"21.5"" монитор Lenovo 66ADKAC1EU < 66ADKAC1EU > (1920 x 1080 TN 75 Гц, 200 кд / м2, D-Sub, HDMI)";DP-0000499
"21.5"" монитор Lenovo 66CBKAC1EU < 66CBKAC1EU > (1920 x 1080 VA 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000500
"21.5"" монитор Lenovo C22-20 < 62A7KAT1EU > (1920 x 1080 TN 75 Гц, 200 кд / м2, D-Sub, HDMI)";DP-0000501
"21.5"" монитор Lenovo ThinkCentre Tiny-In-One 22 Gen 4 (с поворотом экрана, 1920 x 1080 IPS 60 Гц, 250 кд / м2, DP)";DP-0000502
"21.5"" монитор Philips 220V8L5 / 00 (1920 x 1080 60 Гц, 250 кд / м2)";DP-0000503
"21.5"" монитор Philips 222V8LA / 00 (1920 x 1080 VA 75 Гц, 250 кд / м2, D-Sub, HDMI, DP)";DP-0000504
"21.5"" монитор Philips 223V5 (1920 x 1080 TN 60 Гц, 200 кд / м2, D-Sub, HDMI)";DP-0000505
"21.5"" монитор Philips 223V5 (1920 x 1080 TN 60 Гц, 250 кд / м2, D-Sub)";DP-0000506
"21.5"" монитор Philips 223V5 (1920 x 1080 TN 76 Гц, 200 кд / м2, D-Sub)";DP-0000507
"21.5"" монитор Philips 223V5LHSB (1920 x 1080 TN 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000508
"21.5"" монитор Philips 223V7 (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub)";DP-0000509
"21.5"" монитор Philips 223V7 (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub)";DP-0000510
"21.5"" монитор Philips 223V7 (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000511
"21.5"" монитор Philips 223V7 (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000512
"21.5"" монитор Viewsonic VA2223-H (1920 x 1080 TN 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000513
"23"" монитор ASUS VC239HE-W (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000514
"23"" монитор ASUS VZ239HE (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000515
"23"" монитор ASUS VZ239HE-W (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000516
"23.6"" монитор Acer K242HQL bid (1920 x 1080 VA 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000517
"23.6"" монитор Acer V246HQL bi (1920 x 1080 VA 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000518
"23.6"" монитор AOC 24B1H (1920 x 1080 VA 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000519
"23.6"" монитор AOC M2470SWD2 (1920 x 1080 MVA 60 Гц, 250 кд / м2, D-Sub)";DP-0000520
"23.6"" монитор AOC M2470SWDA2 (1920 x 1080 MVA 60 Гц, 250 кд / м2, D-Sub)";DP-0000521
"23.6"" монитор AOC M2470SWH (1920 x 1080 MVA 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000522
"23.6"" монитор ASUS VG24VQR (с поворотом экрана, 1920 x 1080 VA 165 Гц, 350 кд / м2, HDMI, DP)";DP-0000523
"23.6"" монитор ASUS VP247HAE (1920 x 1080 VA 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000524
"23.6"" монитор HP X24c < 9FM22AA > (Curved 1920 x 1080 VA 144 Гц, 300 кд / м2, HDMI, DP)";DP-0000525
"23.6"" монитор LG 24GL650-B (с поворотом экрана, 1920 x 1080 TN 144 Гц, 300 кд / м2, HDMI, DP)";DP-0000526
"23.6"" монитор MSI 9S6-3BA01T-039 (1920 x 1080 VA 144 Гц, 250 кд / м2, HDMI, DP)";DP-0000527
"23.6"" монитор Philips 241E1SCA / 00 (Curved 1920 x 1080 VA 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000528
"23.6"" монитор Philips 243V5 (1920 x 1080 MVA 60 Гц, 250 кд / м2, D-Sub)";DP-0000529
"23.6"" монитор Philips 243V5 (1920 x 1080 MVA 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000530
"23.6"" монитор Philips 243V5 (1920 x 1080 MVA 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000531
"23.6"" монитор Viewsonic VA2405-H (1920 x 1080 VA 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000532
"23.6"" монитор Viewsonic VX2458-P-MHD (1920 x 1080 TN 144 Гц, 300 кд / м2, HDMI, DP)";DP-0000533
"23.8"" монитор Acer K242HYLbid (1920 x 1080 VA 75 Гц, 250 кд / м2, HDMI)";DP-0000534
"23.8"" монитор Acer K243Y bmix (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000535
"23.8"" монитор Acer R240HY bidx (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000536
"23.8"" монитор Acer RG240Y bmiix (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000537
"23.8"" монитор Acer RG241Y Pbiipx (1920 x 1080 IPS 165 Гц, 250 кд / м2, HDMI, DP)";DP-0000538
"23.8"" монитор Acer SA240Y Abi (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000539
"23.8"" монитор Acer SA241Y Abi (1920 x 1080 VA 75 Гц, 250 кд / м2, HDMI)";DP-0000540
"23.8"" монитор Acer V247Y bi (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000541
"23.8"" монитор Acer V247Y bip (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI, DP)";DP-0000542
"23.8"" монитор AOC 24B2XD (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub)";DP-0000543
"23.8"" монитор AOC 24B2XDA (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000544
"23.8"" монитор AOC 24B2XDAM (1920 x 1080 VA 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000545
"23.8"" монитор AOC 24B2XDM (1920 x 1080 VA 75 Гц, 250 кд / м2, D-Sub)";DP-0000546
"23.8"" монитор AOC 24B2XH (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000547
"23.8"" монитор AOC 24E1Q (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI, DP)";DP-0000548
"23.8"" монитор AOC 24G2SU / BK (с поворотом экрана, 1920 x 1080 VA 165 Гц, 350 кд / м2, HDMI, DP, USB3.1 Hub)";DP-0000549
"23.8"" монитор AOC 24P2Q (с поворотом экрана, 1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI, DP, USB3.2 Hub)";DP-0000550
"23.8"" монитор AOC 24V2Q (1920 x 1080 IPS 75 Гц, 250 кд / м2, HDMI, DP)";DP-0000551
"23.8"" монитор AOC G2490VXA (1920 x 1080 VA 144 Гц, 350 кд / м2, HDMI, DP)";DP-0000552
"23.8"" монитор AOC I2490VXQ / BT (1920 x 1080 IPS 60 Гц, 250 кд / м2, HDMI, DP)";DP-0000553
"23.8"" монитор Aopen 24CL1Y bi (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000554
"23.8"" монитор Asano M2401F (1920 x 1080 IPS 60 Гц, 200 кд / м2, HDMI)";DP-0000555
"23.8"" монитор ASUS 90LM0560-B01170 (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000556
"23.8"" монитор ASUS PA247CV (с поворотом экрана, 1920 x 1080 IPS 75 Гц, Zero Bright Dot, 300 кд / м2, USB3.1 Hub)";DP-0000557
"23.8"" монитор ASUS VA247HE (1920 x 1080 VA 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000558
"23.8"" монитор ASUS VA249HE (1920 x 1080 VA 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000559
"23.8"" монитор ASUS VA24DQ (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI, DP)";DP-0000560
"23.8"" монитор ASUS VA24DQLB (с поворотом экрана, 1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI, DP, USB2.0 Hub)";DP-0000561
"23.8"" монитор ASUS VA24DQSB (с поворотом экрана, 1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI, DP, USB2.0 Hub)";DP-0000562
"23.8"" монитор BenQ EW2480 (1920 x 1080 IPS 60 Гц, 250 кд / м2, HDMI)";DP-0000563
"23.8"" монитор BenQ GW2475H (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000564
"23.8"" монитор Dell 2421-9329 (1920 x 1080 IPS 75 Гц, Premium Panel, 250 кд / м2, HDMI)";DP-0000565
"23.8"" монитор Dell E2420H (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, DP)";DP-0000566
"23.8"" монитор Dell E2421HN (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI, DP)";DP-0000567
"23.8"" монитор Dell E2422H (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, DP)";DP-0000568
"23.8"" монитор Dell E2422HN (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000569
"23.8"" монитор Dell E2422HS (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI, DP)";DP-0000570
"23.8"" монитор Dell Professional P2418HZm (с поворотом экрана, 1920 x 1080 IPS 60 Гц, Premium Panel, 250 кд / м2, D-Sub, HDMI, DP, USB3.0 Hub)";DP-0000571
"23.8"" монитор Dell Professional P2422H (с поворотом экрана, 1920 x 1080 IPS 60 Гц, Premium Panel, 250 кд / м2, D-Sub, HDMI, DP, USB3.2 Hub)";DP-0000572
"23.8"" монитор Dell S2421HGF (1920 x 1080 TN 144 Гц, Premium Panel, 350 кд / м2, HDMI, DP)";DP-0000573
"23.8"" монитор Dell S2421HN (1920 x 1080 IPS 75 Гц, Premium Panel, 250 кд / м2, HDMI)";DP-0000574
"23.8"" монитор Dell S2422HZ (с поворотом экрана, 1920 x 1080 IPS 75 Гц, Premium Panel, 250 кд / м2, HDMI, DP, USB3.2 Hub)";DP-0000575
"23.8"" монитор Dell SE2422H (1920 x 1080 VA 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000576
"23.8"" монитор Digma DM-MONF2410 (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI, DP)";DP-0000577
"23.8"" монитор Digma DM-MONF2420 (1920 x 1080 IPS 75 Гц, 250 кд / м2, HDMI, DP)";DP-0000578
"23.8"" монитор HIKVISION DS-D5024FN (1920 x 1080 60 Гц, 250 кд / м2, HDMI)";DP-0000579
"23.8"" монитор HIPER AFB-103C-75 (1920 x 1080)";DP-0000580
"23.8"" монитор HP 169L0AA#ABB (с поворотом экрана, 1920 x 1080 IPS, D-Sub, HDMI)";DP-0000581
"23.8"" монитор HP 189T0AA#ABB < 189T0AA > (с поворотом экрана, 1920 x 1080 IPS 60 Гц, 250 кд / м2, HDMI, DP)";DP-0000582
"23.8"" монитор HP 9TT78AA < 9TT78AA > (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000583
"23.8"" монитор HP EliteDisplay E243d < 1TJ76AA > (с поворотом экрана, 1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI, DP, USB3.1 Hub)";DP-0000584
"23.8"" монитор HP EliteDisplay E243m < 1FH48AA > (с поворотом экрана, 1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI, DP, USB3.0 Hub)";DP-0000585
"23.8"" монитор HP V241ib < 453D6AA > (1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI, DP)";DP-0000586
"23.8"" монитор HP Z Z24f G3 < 3G828AA > (с поворотом экрана, 1920 x 1080 IPS 60 Гц, Zero Bright Dot, 300 кд / м2, HDMI, DP, USB3.2 Hub)";DP-0000587
"23.8"" монитор iiyama X2483HSU-B3 (1920 x 1080 MVA 75 Гц, 250 кд / м2, D-Sub, HDMI, DP, USB2.0 Hub)";DP-0000588
"23.8"" монитор Lenovo 66B0KAC1EU < 66B0KAC1EU > (1920 x 1080 IPS 75 Гц, 250 кд / м2, HDMI)";DP-0000589
"23.8"" монитор Lenovo ThinkVision S24e-20 < 62AEKAT2EU > (1920 x 1080 VA 60 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000590
"23.8"" монитор Lenovo ThinkVision T24i-2L < 62B0MAT2EU > (с поворотом экрана, 1920 x 1080 IPS 60 Гц, 250 кд / м2, D-Sub, HDMI, DP, USB3.2 Hub)";DP-0000591
"23.8"" монитор LG 24BK550Y-B (с поворотом экрана, 1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI, DP, USB2.0 Hub)";DP-0000592
"23.8"" монитор LG 24EA430V-B (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000593
"23.8"" монитор LG 24MK430H-B (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000594
"23.8"" монитор LG 24MP400-B (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000595
"23.8"" монитор MSI 9S6-3PA59H-006 (1920 x 1080 IPS, 250 кд / м2, HDMI)";DP-0000596
"23.8"" монитор MSI G241 (1920 x 1080 IPS 144 Гц, 250 кд / м2, HDMI, DP)";DP-0000597
"23.8"" монитор MSI MP242 (1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000598
"23.8"" монитор Nec EX241UN-BK (с поворотом экрана, 1920 x 1080 IPS 60 Гц, 250 кд / м2, HDMI, DP, USB3.0 Hub)";DP-0000599
"23.8"" монитор Philips 241B7QUBHEB / 00 (с поворотом экрана, 1920 x 1080 IPS 75 Гц, 250 кд / м2, HDMI, DP, USB3.2 Hub)";DP-0000600
"23.8"" монитор Philips 241E2FD / 00 (1920 x 1080 IPS 75 Гц, 300 кд / м2, HDMI)";DP-0000601
"23.8"" монитор Philips 241V8L / 01 (1920 x 1080 VA 75 Гц, 250 кд / м2, HDMI)";DP-0000602
"23.8"" монитор Philips 241V8LA / 01 (1920 x 1080 VA 75 Гц, 250 кд / м2, D-Sub, HDMI)";DP-0000603
"23.8"" монитор Philips 242B1 / 00 (с поворотом экрана, 1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI, DP, USB3.2 Hub)";DP-0000604
"23.8"" монитор Philips 242B1H (с поворотом экрана, 1920 x 1080 IPS 75 Гц, 250 кд / м2, D-Sub, HDMI, DP, USB3.2 Hub)";DP-0000605
"23.8"" монитор Philips 242B1TFL / 00 (1920 x 1080 IPS 75 Гц, 295 кд / м2, HDMI, DP, Поддержка Multi-Touch, USB3.2 Hub, IP54)";DP-0000606
"23.8"" монитор Philips 242E1GAEZ / 00 (1920 x 1080 VA 144 Гц, 350 кд / м2, HDMI, DP)";DP-0000607
"23.8"" монитор Philips 242E1GAJ / 00 (1920 x 1080 VA 144 Гц, 350 кд / м2, HDMI, DP)";DP-0000608
"23.8"" монитор Philips 242E2FA / 01 (1920 x 1080 IPS 75 Гц, 300 кд / м2, D-Sub, HDMI, DP)";DP-0000609
"23.8"" монитор Philips 242V8LA / 00 (1920 x 1080 VA 75 Гц, 250 кд / м2, D-Sub, HDMI, DP)";DP-0000610
